"","rules","support","confidence","lift","count"
"388","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"389","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"390","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"391","{rating=A-,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"392","{rating=A-,SSL2Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"393","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"596","{rating=A-,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00176218619530445,1,1.02229674486925,130
"597","{rating=A-,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00176218619530445,1,1.10498329913275,130
"598","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00176218619530445,1,6.01042854815056,130
"599","{rating=A-,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=0}",0.00176218619530445,1,6.85613382899628,130
"180","{rating=C,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00169440980317736,1,1.02229674486925,125
"437","{rating=C,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00154530174049775,1,1.02229674486925,114
"436","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.00150463590522149,1,1.02229674486925,111
"97","{rating=T,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"98","{rating=T,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"99","{rating=T,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"325","{rating=T,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"326","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"327","{rating=T,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"328","{rating=T,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"329","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"330","{rating=T,SSL2Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"440","{rating=C,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"568","{rating=T,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00145041479151982,1,1.02229674486925,107
"569","{rating=T,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {SSL3Enabled=0}",0.00145041479151982,1,1.10498329913275,107
"570","{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00145041479151982,1,6.01042854815056,107
"435","{rating=C,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00135552784254189,1,1.02229674486925,100
"616","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.00135552784254189,1,1.02229674486925,100
"172","{SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00132841728569105,1,1.02229674486925,98
"105","{rating=T,SSL3Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00131486200726563,1,1.02229674486925,97
"338","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.00128775145041479,1,1.02229674486925,95
"95","{rating=T,SSL3Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.00120641977986228,1,1.17076112486511,89
"96","{rating=T,SSL3Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00120641977986228,1,1.02229674486925,89
"323","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00120641977986228,1,1.02229674486925,89
"324","{rating=T,SSL2Enabled=0,SSL3Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.00120641977986228,1,1.17076112486511,89
"615","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.00116575394458602,1,1.02229674486925,86
"422","{SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.0011521986661606,1,1.02229674486925,85
"321","{rating=T,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.00113864338773518,1,1.17076112486511,84
"322","{rating=T,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00113864338773518,1,1.02229674486925,84
"566","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {SSL2Enabled=0}",0.00113864338773518,1,1.02229674486925,84
"567","{rating=T,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.00113864338773518,1,1.17076112486511,84
"128","{rating=C,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.00112508810930977,1,1.02229674486925,83
"371","{rating=C,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000975980046630158,1,1.02229674486925,72
"372","{rating=C,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000881093097652226,1,1.02229674486925,65
"430","{rating=C,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000867537819226807,1,1.02229674486925,64
"133","{SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000799761427099713,1,1.17076112486511,59
"253","{rating=A+,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.000772650870248875,1,1.10498329913275,57
"254","{rating=A+,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.000772650870248875,1,1.02229674486925,57
"516","{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.000772650870248875,1,1.02229674486925,57
"517","{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0} => {SSL3Enabled=0}",0.000772650870248875,1,1.10498329913275,57
"617","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000772650870248875,1,1.02229674486925,57
"515","{rating=A+,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.000759095591823456,1,1.10498329913275,56
"518","{rating=A+,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000759095591823456,1,1.02229674486925,56
"645","{rating=A+,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000759095591823456,1,1.02229674486925,56
"646","{rating=A+,SSL2Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL3Enabled=0}",0.000759095591823456,1,1.10498329913275,56
"590","{rating=C,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000731985034972618,1,1.02229674486925,54
"88","{SSL2Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000677763921270943,1,11.0305023923445,50
"613","{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000677763921270943,1,1.02229674486925,50
"381","{SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000664208642845524,1,1.17076112486511,49
"351","{rating=T,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000582876972293011,1,1.02229674486925,43
"313","{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000569321693867592,1,11.0305023923445,42
"308","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000555766415442173,1,11.0305023923445,41
"78","{SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.000528655858591335,1,6.01042854815056,39
"80","{SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000528655858591335,1,1.17076112486511,39
"305","{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000528655858591335,1,1.17076112486511,39
"306","{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0} => {TLS11Enabled=0}",0.000528655858591335,1,6.01042854815056,39
"299","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.000515100580165917,1,6.01042854815056,38
"302","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000515100580165917,1,1.17076112486511,38
"560","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {TLS1Enabled=1}",0.000515100580165917,1,1.17076112486511,38
"561","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=0} => {TLS11Enabled=0}",0.000515100580165917,1,6.01042854815056,38
"377","{rating=F,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000487990023315079,1,1.17076112486511,36
"562","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000487990023315079,1,11.0305023923445,36
"579","{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000433768909613403,1,1.02229674486925,32
"173","{rating=C,SSL3Enabled=1,TLS1Enabled=0} => {TLS12Enabled=1}",0.000379547795911728,1,1.09131791890413,28
"174","{rating=C,SSL3Enabled=1,TLS1Enabled=0} => {SSL2Enabled=0}",0.000379547795911728,1,1.02229674486925,28
"427","{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000379547795911728,1,1.02229674486925,28
"428","{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0} => {TLS12Enabled=1}",0.000379547795911728,1,1.09131791890413,28
"593","{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.00035243723906089,1,1.17076112486511,26
"379","{rating=F,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000271105568508377,1,1.02229674486925,20
"595","{rating=F,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000257550290082958,1,1.02229674486925,19
"93","{SSL2Enabled=1,SSL3Enabled=0,TLS12Enabled=1} => {rating=F}",0.000243995011657539,1,11.0305023923445,18
"359","{rating=C,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000243995011657539,1,1.17076112486511,18
"360","{rating=C,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000243995011657539,1,1.02229674486925,18
"583","{rating=C,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000243995011657539,1,1.02229674486925,18
"584","{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000243995011657539,1,1.17076112486511,18
"201","{SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.000230439733232121,1,1.09131791890413,17
"101","{rating=T,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000216884454806702,1,1.17076112486511,16
"102","{rating=T,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000216884454806702,1,1.02229674486925,16
"334","{rating=T,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000216884454806702,1,1.02229674486925,16
"335","{rating=T,SSL2Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000216884454806702,1,1.17076112486511,16
"458","{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.000216884454806702,1,1.09131791890413,16
"319","{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS12Enabled=1} => {rating=F}",0.000189773897955864,1,11.0305023923445,14
"423","{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0} => {TLS12Enabled=1}",0.000189773897955864,1,1.09131791890413,14
"424","{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0} => {SSL2Enabled=0}",0.000189773897955864,1,1.02229674486925,14
"425","{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.000189773897955864,1,1.09131791890413,14
"426","{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1} => {SSL2Enabled=0}",0.000189773897955864,1,1.02229674486925,14
"609","{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000189773897955864,1,1.02229674486925,14
"610","{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0} => {TLS12Enabled=1}",0.000189773897955864,1,1.09131791890413,14
"611","{rating=C,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {SSL2Enabled=0}",0.000189773897955864,1,1.02229674486925,14
"612","{rating=C,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.000189773897955864,1,1.09131791890413,14
"165","{TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=0}",0.000176218619530445,1,1.10498329913275,13
"166","{TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000176218619530445,1,1.02229674486925,13
"192","{rating=B,SSL3Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.000176218619530445,1,1.09131791890413,13
"193","{rating=B,SSL3Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.000176218619530445,1,1.02229674486925,13
"339","{rating=T,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000176218619530445,1,1.02229674486925,13
"418","{SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000176218619530445,1,1.02229674486925,13
"419","{SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=0}",0.000176218619530445,1,1.10498329913275,13
"448","{rating=B,SSL3Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000176218619530445,1,1.02229674486925,13
"449","{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.000176218619530445,1,1.09131791890413,13
"8","{SSL2Enabled=1,TLS1Enabled=0} => {rating=F}",0.000162663341105026,1,11.0305023923445,12
"131","{SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0} => {rating=F}",0.000149108062679607,1,11.0305023923445,11
"132","{SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.000149108062679607,1,6.01042854815056,11
"333","{rating=T,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000149108062679607,1,1.17076112486511,11
"336","{rating=T,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000149108062679607,1,1.02229674486925,11
"365","{rating=C,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=0}",0.000149108062679607,1,1.10498329913275,11
"366","{rating=C,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000149108062679607,1,1.02229674486925,11
"374","{rating=F,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.000149108062679607,1,6.01042854815056,11
"375","{SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {rating=F}",0.000149108062679607,1,11.0305023923445,11
"446","{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.000149108062679607,1,1.09131791890413,11
"447","{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0} => {SSL2Enabled=0}",0.000149108062679607,1,1.02229674486925,11
"572","{rating=T,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000149108062679607,1,1.02229674486925,11
"573","{rating=T,SSL2Enabled=0,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000149108062679607,1,1.17076112486511,11
"574","{rating=T,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000149108062679607,1,1.02229674486925,11
"587","{rating=C,SSL3Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL2Enabled=0}",0.000149108062679607,1,1.02229674486925,11
"588","{rating=C,SSL2Enabled=0,TLS1Enabled=0,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=0}",0.000149108062679607,1,1.10498329913275,11
"619","{rating=B,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0,TLS12Enabled=1} => {SSL2Enabled=0}",0.000149108062679607,1,1.02229674486925,11
"620","{rating=B,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=0} => {TLS12Enabled=1}",0.000149108062679607,1,1.09131791890413,11
"76","{SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {rating=F}",0.000135552784254189,1,11.0305023923445,10
"77","{SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=1}",0.000135552784254189,1,10.5253245826794,10
"79","{SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000135552784254189,1,1.17076112486511,10
"86","{SSL2Enabled=1,TLS1Enabled=0,TLS11Enabled=0} => {rating=F}",0.000135552784254189,1,11.0305023923445,10
"87","{SSL2Enabled=1,TLS1Enabled=0,TLS12Enabled=1} => {rating=F}",0.000135552784254189,1,11.0305023923445,10
"296","{rating=F,SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=1}",0.000135552784254189,1,10.5253245826794,10
"297","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {rating=F}",0.000135552784254189,1,11.0305023923445,10
"300","{rating=F,SSL2Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000135552784254189,1,1.17076112486511,10
"301","{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {rating=F}",0.000135552784254189,1,11.0305023923445,10
"303","{SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000135552784254189,1,1.17076112486511,10
"304","{SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=1}",0.000135552784254189,1,10.5253245826794,10
"557","{rating=F,SSL2Enabled=1,SSL3Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {TLS1Enabled=1}",0.000135552784254189,1,1.17076112486511,10
"558","{rating=F,SSL2Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {SSL3Enabled=1}",0.000135552784254189,1,10.5253245826794,10
"559","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=0} => {rating=F}",0.000135552784254189,1,11.0305023923445,10
"90","{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1} => {rating=F}",0.00012199750582877,1,11.0305023923445,9
"94","{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00012199750582877,1,1.09131791890413,9
"314","{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.00012199750582877,1,11.0305023923445,9
"317","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1} => {TLS12Enabled=1}",0.00012199750582877,1,1.09131791890413,9
"318","{SSL2Enabled=1,SSL3Enabled=0,TLS11Enabled=1,TLS12Enabled=1} => {rating=F}",0.00012199750582877,1,11.0305023923445,9
"376","{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0} => {rating=F}",0.00012199750582877,1,11.0305023923445,9
"380","{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00012199750582877,1,6.01042854815056,9
"591","{rating=F,SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS12Enabled=0} => {TLS11Enabled=0}",0.00012199750582877,1,6.01042854815056,9
"592","{SSL2Enabled=0,SSL3Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=0} => {rating=F}",0.00012199750582877,1,11.0305023923445,9
"81","{SSL2Enabled=1,SSL3Enabled=1,TLS1Enabled=0} => {rating=F}",0.000108442227403351,1,11.0305023923445,8
"312","{SSL2Enabled=1,TLS1Enabled=0,TLS11Enabled=0,TLS12Enabled=1} => {rating=F}",0.000108442227403351,1,11.0305023923445,8
"315","{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1} => {rating=F}",0.000108442227403351,1,11.0305023923445,8
"320","{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1} => {TLS12Enabled=1}",0.000108442227403351,1,1.09131791890413,8
"564","{rating=F,SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1} => {TLS12Enabled=1}",0.000108442227403351,1,1.09131791890413,8
"565","{SSL2Enabled=1,SSL3Enabled=0,TLS1Enabled=1,TLS11Enabled=1,TLS12Enabled=1} => {rating=F}",0.000108442227403351,1,11.0305023923445,8
